"acres","trscode","point.lat","point.lon","polygon.lat","polygon.lon"
223.6666815,"T07R34E25",46.0571706255838,-118.502946207957,46.0491433963866,-118.511593572578
115.4522342,"T07R34E27",46.0565755910929,-118.544451351401,46.0492800214085,-118.534102670663
115.4522342,"T07R34E27",46.0565755910929,-118.544451351401,46.0493244454954,-118.544451974161
115.4522342,"T07R34E27",46.0565755910929,-118.544451351401,46.0493676961158,-118.554800271831
115.4522342,"T07R34E27",46.0565755910929,-118.544451351401,46.0567308627862,-118.5547353959
115.4522342,"T07R34E27",46.0565755910929,-118.544451351401,46.0639743358791,-118.554755680106
115.4522342,"T07R34E27",46.0565755910929,-118.544451351401,46.063902922064,-118.549589745536
115.4522342,"T07R34E27",46.0565755910929,-118.544451351401,46.0638313406108,-118.544424816795
115.4522342,"T07R34E27",46.0565755910929,-118.544451351401,46.063687004238,-118.534094288759
115.4522342,"T07R34E27",46.0565755910929,-118.544451351401,46.0492800214085,-118.534102670663
158.3022987,"T07R34E28",46.0585368499957,-118.564875875286,46.0493676961158,-118.554800271831
158.3022987,"T07R34E28",46.0585368499957,-118.564875875286,46.0494121202027,-118.557334959354
158.3022987,"T07R34E28",46.0585368499957,-118.564875875286,46.0540800020855,-118.557319369014
158.3022987,"T07R34E28",46.0585368499957,-118.564875875286,46.0537137129164,-118.575868520758
158.3022987,"T07R34E28",46.0585368499957,-118.564875875286,46.0563035533619,-118.575936414174
158.3022987,"T07R34E28",46.0585368499957,-118.564875875286,46.0638836436867,-118.575843207411
158.3022987,"T07R34E28",46.0585368499957,-118.564875875286,46.063929408878,-118.565299779035
158.3022987,"T07R34E28",46.0585368499957,-118.564875875286,46.0639743358791,-118.554755680106
158.3022987,"T07R34E28",46.0585368499957,-118.564875875286,46.0567308627862,-118.5547353959
158.3022987,"T07R34E28",46.0585368499957,-118.564875875286,46.0493676961158,-118.554800271831
220.5332958,"T07R34E29",46.0567822777623,-118.58655672651,46.0537137129164,-118.575868520758
220.5332958,"T07R34E29",46.0567822777623,-118.58655672651,46.0536676124489,-118.578287370379
220.5332958,"T07R34E29",46.0567822777623,-118.58655672651,46.0492278859708,-118.578251663471
220.5332958,"T07R34E29",46.0567822777623,-118.58655672651,46.0493430533205,-118.596559584042
220.5332958,"T07R34E29",46.0567822777623,-118.58655672651,46.0566343032615,-118.596576683125
220.5332958,"T07R34E29",46.0567822777623,-118.58655672651,46.0639285706877,-118.596586741409
220.5332958,"T07R34E29",46.0567822777623,-118.58655672651,46.0638836436867,-118.575843207411
220.5332958,"T07R34E29",46.0567822777623,-118.58655672651,46.0563035533619,-118.575936414174
220.5332958,"T07R34E29",46.0567822777623,-118.58655672651,46.0537137129164,-118.575868520758
26.98497084,"T07R34E31",46.042127400459,-118.606721975057,46.0348460488509,-118.59648096179
26.98497084,"T07R34E31",46.042127400459,-118.606721975057,46.0348752178739,-118.606916431254
26.98497084,"T07R34E31",46.042127400459,-118.606721975057,46.0349023752402,-118.616960130562
26.98497084,"T07R34E31",46.042127400459,-118.606721975057,46.0421366282396,-118.616918891598
26.98497084,"T07R34E31",46.042127400459,-118.606721975057,46.0458417647228,-118.616866756161
26.98497084,"T07R34E31",46.042127400459,-118.606721975057,46.0494639203644,-118.616857703705
26.98497084,"T07R34E31",46.042127400459,-118.606721975057,46.049404911766,-118.606876533394
26.98497084,"T07R34E31",46.042127400459,-118.606721975057,46.0493430533205,-118.596559584042
26.98497084,"T07R34E31",46.042127400459,-118.606721975057,46.0420945510857,-118.596520189097
26.98497084,"T07R34E31",46.042127400459,-118.606721975057,46.0348460488509,-118.59648096179
16.21439533,"T07R34E32",46.0418838324722,-118.58699267093,46.0392061472487,-118.575740612916
16.21439533,"T07R34E32",46.0418838324722,-118.58699267093,46.0349028781544,-118.575713120273
16.21439533,"T07R34E32",46.0418838324722,-118.58699267093,46.0348706916462,-118.586107518411
16.21439533,"T07R34E32",46.0418838324722,-118.58699267093,46.0348460488509,-118.59648096179
16.21439533,"T07R34E32",46.0418838324722,-118.58699267093,46.0420945510857,-118.596520189097
16.21439533,"T07R34E32",46.0418838324722,-118.58699267093,46.0493430533205,-118.596559584042
16.21439533,"T07R34E32",46.0418838324722,-118.58699267093,46.0492278859708,-118.578251663471
16.21439533,"T07R34E32",46.0418838324722,-118.58699267093,46.0391261838923,-118.578244622673
16.21439533,"T07R34E32",46.0418838324722,-118.58699267093,46.0392061472487,-118.575740612916
3.30337776,"T07R34E33",46.0386997285045,-118.563283291768,46.0493676961158,-118.554800271831
3.30337776,"T07R34E33",46.0386997285045,-118.563283291768,46.0421207026236,-118.55485408365
